basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Removable Li-Po 600 mAh battery (BPS-1),,,,,,No,1998,,5 lines,Monochrome graphic,,Nokia 6130
,Removable Li-Po 600 mAh battery (BPS-1),,,,,,No,1998,,5 lines,Monochrome graphic,,Nokia 6150
,Removable Li-Ion battery,,,,,,No,1999,,5 lines,Monochrome graphic,,Nokia 3210
,Removable Li-Ion battery,,,8MB,,,No,1998,,640 x 200 pixels,Grayscale LCD,,Nokia 9000 Communicator
,Removable Li-Ion 1100 mAh battery (BLN-3),,,8MB,,,No,1999,"4.5 inches, 110 x 35 mm, 37.2 cm, (~42.0% screen-to-body ratio)",640 x 200 pixels (~149 ppi density),Grayscale LCD,,Nokia 9110i Communicator
,Removable Li-Po 600 mAh battery (BPS-1),,,,,,No,,,"96 x 65 pixels, 6 lines, 3:2 ratio",Monochrome graphic,,Nokia 7110
,Removable Li-Ion 1050 mAh battery (BLS-2N),,,,,,No,2000,,"96 x 60 pixels, 6 lines, 16:10 ratio",Monochrome graphic,,Nokia 6210
,Removable NiMH 600 mAh battery (BMP-1A),,,,,,No,1998,,5 lines,Monochrome graphic,,Nokia 8810
,Removable Li-Ion 1200 mAh battery (BLL-2),,,,,,No,2000,,"96 x 60 pixels, 6 lines, 16:10 ratio",Monochrome graphic,Sound level meter,Nokia 6250
,Removable Li-Ion 830 mAh battery (BLB-2),,,,,,No,1999,,5 lines,Monochrome graphic,,Nokia 8850
,Removable Li-Ion 650 mAh battery (BLB-2),,,,,,No,1999,,5 lines,Monochrome graphic,,Nokia 8210
,Removable Li-Ion 830 mAh battery (BLB-2),,,,,,No,2000,,5 lines,Monochrome graphic,,Nokia 8890
,Removable NiMH 900 mAh battery (BMC-3),,,,,,No,2000,,5 lines,Monochrome graphic,,Nokia 3310
,Removable Li-Ion 1300 mAh battery (BLL-3),,,,"Open Symbian, based on Symbian v6.0, Series 80 UI",,No,2000,"4.5 inches, 110 x 35 mm, 37.2 cm, (~42.0% screen-to-body ratio)",640 x 200 pixels (~149 ppi density),"TFT, 4096 colors",,Nokia 9210 Communicator
,Removable Li-Ion 830 mAh battery (BLB-2),,,,,,No,2000,,"84 x 48 pixels, 5 lines, 16:9 ratio",Monochrome graphic,,Nokia 8250
,Removable NiMH 900 mAh battery (BMC-3),,,,,,No,2001,,5 lines,Monochrome graphic,,Nokia 3330
,Removable Li-Ion 1000 mAh battery (BLC-2),,,,,,No,2001,,"96 x 65 pixels, 5 lines, 3:2 ratio",Monochrome graphic,,Nokia 3350
,Removable Li-Ion 1050 mAh battery (BLS-2N),,,,,,No,2001,,"96 x 65 pixels, 6 lines, 3:2 ratio",Monochrome graphic,,Nokia 6310
,Removable Li-Ion 830 mAh battery (BLB-2),,,,,,No,2001,,5 lines,Monochrome graphic,,Nokia 8310
,Removable Li-Ion 950 mAh battery (BLC-2),,,64MB,,,No,"2001, Q4",,5 lines,Monochrome graphic,,Nokia 5510
,Removable Li-Ion 750 mAh battery (BLB-2),,,,,,No,"2002, Q1",,5 lines,Monochrome graphic,Thermometer,Nokia 5210
,Removable Li-Ion 1000 mAh battery (BLB-3),,,,,,No,"2002, Q1",,5 lines,Monochrome graphic,,Nokia 8855
,Removable Li-Ion 750 mAh battery (BLB-2),,,,,,No,"2002, Q1",,"96 x 60 pixels, 5 lines, 16:10 ratio",Monochrome graphic,,Nokia 6500
,Removable Li-Ion 750 mAh battery (BLB-2),,,,,,No,"2002, Q1",,"96 x 60 pixels, 5 lines, 16:10 ratio",Monochrome graphic,,Nokia 6510
,Removable Li-Ion 830 mAh battery (BLB-2),,,,,,No,"2002, Q2",,4 lines,Monochrome graphic,,Nokia 8910
,Removable Li-Ion 750 mAh battery (BLB-2),,No,4MB,"Symbian 6.1, Series 60 v1.0 UI",,VGA,"2002, Q1","2.1 inches, 14.0 cm, (~22.0% screen-to-body ratio)","176 x 208 pixels, 35 x 41mm (~130 ppi density)","TFT, 4096 colors",,Nokia 7650
,Removable Li-Ion 825 mAh battery (BLC-2),,,,,,No,2002,,"96 x 65 pixels, 6 lines, 3:2 ratio",Monochrome graphic,,Nokia 3410
,Removable Li-Ion 950 mAh battery (BLC-2),,,,,,No,2002,,5 lines,Monochrome graphic,,Nokia 3510
,Removable Li-Ion 1050 mAh battery (BLS-2N),,,,,,No,2002,,"96 x 60 pixels, 6 lines, 16:10 ratio",Backlit full graphics,,Nokia 6310i
,Removable Li-Ion 780 mAh battery (BLD-3),,,,,,No,2002,"1.5 inches, 7.3 cm, (~15.2% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 4096 colors",,Nokia 7210
,Removable Li-Ion 1300 mAh battery (BLL-3),,,40MB 8MB RAM,"Open Symbian, based on Symbian v6.0, Series 80 UI",,No,2002,"4.5 inches, 110 x 35 mm, 37.2 cm, (~42.0% screen-to-body ratio)",640 x 200 pixels (~149 ppi density),"TFT, 4096 colors",,Nokia 9210i Communicator
,Removable Li-Ion 830 mAh battery (BLB-2),,,,,,No,2002,,"96 x 65 pixels, 5 lines, 3:2 ratio",Backlit full graphics,,Nokia 3610
,Removable Li-Ion 780 mAh battery (BLD-3),,,,,,No,"2002, Q3","1.5 inches, 7.3 cm, (~15.2% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)","CSTN, 4096 colors",,Nokia 6610
,Removable Li-Ion 950 mAh battery (BLC-2),,,,,,No,"2002, Q4",,"96 x 65 pixels, 3:2 ratio","CSTN, 4096 colors",,Nokia 3510i
,Removable Li-Ion 1000 mAh battery (BLC-2),,,,,,No,"2002, Q4","1.5 inches, 6.7 cm, (~11.4% screen-to-body ratio)","96 x 65 pixels, 3:2 ratio (~77 ppi density)","CSTN, 4096 colors",,Nokia 3530
,Removable Li-Ion 850 mAh battery (BL-5C),,No,4MB,"Symbian 6.1, Series 60 v1.0 UI",,VGA,"2003, Q1","2.1 inches, 35 x 41 mm, 14.0 cm, (~18.9% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 4096 colors",,Nokia 3650
,Removable Li-Ion 950 mAh battery (BLC-2),,No,7MB,,,VGA,2003,,128 x 160 pixels,"TFT, 4096 colors",,Nokia 6650
,Removable Li-Ion 720 mAh battery (BLD-3),,,,,,No,"2003, Q1",,"96 x 65 pixels, 3:2 ratio",Monochrome graphic,,Nokia 2100
,Removable Li-Ion 820 mAh battery (BR-5C),,,4MB,,,No,"2004, Q2","1.5 inches, 7.3 cm, (~14.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 4096 colors",,Nokia 2600
,Removable Li-Ion 760 mAh battery (BL-4C),,,,,,No,"2004, Q2",,"128 x 128 pixels, 1:1 ratio",4096 colors,,Nokia 2650
,Removable Li-Ion 720 mAh battery,,,1.3MB,,,No,"2004, Q4",,128 x 160 pixels,65K colors,,Nokia 3128
,Removable Li-Ion 760 mAh battery (BL-4C),,No,2.2MB,,,VGA,"2004, Q3","2.0 inches, 31 x 39 mm, 12.6 cm, (~31.1% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),"TFT, 65k colors",,Nokia 6170
,Removable Li-Ion 760 mAh battery (BL-4C),,No,6MB,"Symbian 7.0s, Series 60 v2.0 UI",,VGA,"2004, Q2","2.1 inches, 35 x 41 mm, 14.0 cm, (~28.1% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 65K colors",,Nokia 6260
,Removable Li-Ion 900 mAh battery (BL-5C),,No,10MB,"Symbian 8.0, Series 60 v2.0 UI",,1.3 MP,"2004, Q2","2.1 inches, 35 x 41 mm, 14.0 cm, (~21.3% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 65k colors",,Nokia 6630
,Removable Li-Po 970 mAh battery (BP-6M),,,80MB,"Symbian 7.0s, Series 80 v2.0 UI",,No,"2004, Q3","4.0 inches, 98 x 30 mm, 29.4 cm, (~43.7% screen-to-body ratio)",640 x 200 pixels (~168 ppi density),"TFT, 65K colors",,Nokia 9300
,Removable Li-Ion 760 mAh battery (BL-5B),,No,,,,VGA,"2004, Q3","1.6 inches, 8.3 cm, (~17.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)","TFT, 65K colors",,Nokia 7260
,Removable Li-Ion 780 mAh battery (BL-4C),,No,32MB,,,VGA,"2004, Q3","2.0 inches, 31 x 39 mm, 12.6 cm, (~31.1% screen-to-body ratio)","128 x 160 pixels,  6 lines (~102 ppi density)","TFT, 65K colors",,Nokia 7270
,Removable Li-Ion 760 mAh battery (BL-5B),,No,4MB,,,VGA,"2005, October","1.9 inches, 11.4 cm, (~24.0% screen-to-body ratio)",128 x 160 pixels (~108 ppi density),"TFT, 65K colors",,Nokia 7360
,Removable Li-Ion 700 mAh battery (BL-4B),,No,10MB,,,1.3 MP,"2005, October","2.0 inches, 30 x 40 mm, 12.4 cm, (~32.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Nokia 7370
,Removable Li-Ion 700 mAh battery (BL-8N),,No,52MB,,,2 MP,"2005, October",,"104 x 208 pixels, 18:9 ratio","TFT, 65K colors",,Nokia 7380
,Removable Li-Ion 970 mAh battery (BL-5C),,VGA videocall camera,10MB,"Symbian, Series 60 UI",,2 MP,"2005, Q4","2.4 inches, 36 x 49 mm, 17.8 cm, (~35.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Nokia N71
,Removable Li-Ion 820 mAh battery (BL-5B),,VGA videocall camera,40MB 64MB RAM,"Symbian, Series 60 UI",,3.15 MP,"2005, Q4. Released 2006,  April","2.1 inches, 35 x 41 mm, 14.0 cm, (~29.5% screen-to-body ratio)",352 x 416 pixels (~259 ppi density),"TFT, 256K colors",,Nokia N80
,Removable Li-Po 1500 mAh battery,,CIF videocall camera,40MB 64MB RAM,"Symbian, Series 60 UI",,2 MP,"2005, Q4","2.8 inches, 42 x 57 mm, 24.3 cm, (~38.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT, 16M colors",,Nokia N92
,Removable Li-Po 1100 mAh battery (BP-6M),,,80MB,"Symbian 7.0s, Series 80 v2.0 UI",,No,"2005, November","4.0 inches, 98 x 30 mm, 29.4 cm, (~43.7% screen-to-body ratio)",640 x 200 pixels (~168 ppi density),"TFT, 65K colors",,Nokia 9300i
,Removable Li-Ion (BP-6M-S),,No,6MB,,,2 MP,"2005, Q4","2.0 inches, 12.4 cm, (~24.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Nokia 6234
,Removable Li-Ion 950 mAh battery (BL-5F),,CIF videocall camera,45MB 64MB RAM,"Symbian OS 9.2, S60 rel. 3.1",,2 MP,"2006, November","2.2 inches, 15.0 cm, (~31.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 6290
,Removable Li-Ion 950 mAh battery (BL-5F),,CIF videocall camera,50MB 64MB RAM,"Symbian OS 9.1, S60 3rd edition",,"3.15 MP, 3x optical zoom, AF","2007, January","2.4 inches, 36 x 48 mm, 17.8 cm, (~28.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",,Nokia N93i
,Removable Li-Ion 700 mAh battery (BL-4B),,CIF videocall camera,26MB 96MB RAM,"Symbian OS 9.2, S60 rel. 3.1",,2 MP,"2007, January","2.4 inches, 17.8 cm, (~32.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",,Nokia N76
,Removable Li-Ion 1020 mAh battery (BL-5C),,,9MB,,,No,"2007, May","1.8 inches, 10.2 cm, (~20.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256K colors",,Nokia 3109 classic
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,9MB,,,1.3 MP,"2007, February","1.8 inches, 10.2 cm, (~20.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256K colors",,Nokia 3110 classic
,Removable Li-Ion (BP-5L),,No,"128MB RAM, 256MB ROM",Internet Tablet OS 2007 edition,,Yes,"2007, January. Released 2007, Q2","4.13 inches, 48.5 cm, (~45.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~226 ppi density)","TFT resistive touchscreen, 65K colors",,Nokia N800
,Removable Li-Po 900 mAh battery,,VGA videocall camera,40MB 128MB RAM,"Symbian 9.2, S60 rel. 3.1",,2 MP,"2007, February","2.2 inches, 15.0 cm, (~30.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 6110 Navigator
,Removable Li-Ion 1100 mAh battery (BP-6M),,CIF videocall camera,20MB 64MB RAM,"Symbian OS 9.1, S60 rel. 3.1",,2 MP,"2007, February","2.4 inches, 17.8 cm, (~32.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",,Nokia N77
,Removable Li-Po 1500 mAh battery (BP-4L),,No,60MB 64MB RAM,"Symbian OS 9.1, Series 60 v3.0 UI",,2 MP,"2007, February","2.8 inches, 24.3 cm, (~29.6% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~143 ppi density)","TFT, 16M colors",,Nokia E61i
,Removable Li-Ion 1000 mAh battery (BL-4U),,No,1GB,,,"3.15 MP, AF","2007, November. Released 2007, December","2.0 inches, 12.4 cm, (~24.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","OLED, 16M colors",Accelerometer,Nokia 8800 Arte
,Removable Li-Ion 1000 mAh battery (BL-4U),,No,1GB,,,"3.15 MP, AF","2007, November. Released 2008, February","2.0 inches, 12.4 cm, (~24.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","OLED, 16M colors",Accelerometer,Nokia 8800 Sapphire Arte
,Removable Li-Ion 1050 mAh battery (BP-6MT),,CIF videocall camera,100MB 128MB RAM,"Symbian OS 9.2, S60 rel. 3.1",,"5 MP, AF","2007, November. Released 2007, November","2.4 inches, 17.8 cm, (~31.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",Accelerometer,Nokia N82
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,9MB,,,1.3 MP,"2007, December. Released 2008","1.8 inches, 10.2 cm, (~20.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256K colors",,Nokia 3110 Evolve
,Removable Li-Ion 700 mAh battery (BL-5CA),,,,,,No,"2008, January. Released 2008, August","1.4 inches, 27.6 x 21.8 mm, 6.3 cm, (~14.1% screen-to-body ratio)","96 x 98 pixels, 1:1 ratio (~98 ppi density)","CSTN, 65K colors",,Nokia 1209
,Removable Li-Ion 870 mAh battery (BL-5BT),,No,10MB,,,VGA,"2008, January. Released 2008, March","1.77 inches, 9.9 cm, (~19.3% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"TFT, 65K colors",,Nokia 2600 classic
,Removable Li-Ion 850 mAh battery (BL-6P),,No,1GB,,,2 MP,"2008, January. Released 2008, June","2.0 inches, 12.4 cm, (~24.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","OLED, 16M colors",,Nokia 7900 Crystal Prism
,Removable Li-Ion 1000 mAh battery (BL-4U),,VGA videocall camera,24MB,,,2 MP,"2008, February. Released 2008, April","2.0 inches, 12.4 cm, (~24.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 3120 classic
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,30MB,,,VGA,"2007, November","1.8 inches, 10.2 cm, (~23.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256K colors",,Nokia 3555
,Removable Li-Ion 860 mAh battery (BL-4C),,,,,,No,"2008, November. Released 2009, Q2","1.8 inches, 10.2 cm, (~21.0% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 1662
,Removable Li-Ion 1020 mAh battery (BL-5C),,,4MB,,,No,"2008, November. Released 2009, August","1.8 inches, 10.2 cm, (~20.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 2323 classic
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,10MB,,,VGA,"2008, November. Released 2009, June","1.8 inches, 10.2 cm, (~20.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 2330 classic
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,30MB,,,2 MP,"2008, November. Released 2009, February","2.0 inches, 12.4 cm, (~24.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",256K colors,,Nokia 5130 XpressMusic
,Removable Li-Ion 860 mAh battery (BL-4S),,No,4MB,,,1.3 MP,"2008, November. Released 2009, January","2.0 inches, 12.4 cm, (~26.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 65K colors",,Nokia 7100 Supernova
,Removable Li-Po 1500 mAh battery (BP-4L),,No,120MB,"Symbian OS 9.2, Series 60 v3.1 UI",,2 MP,"2008, November. Released 2008, December","2.36 inches, 17.2 cm, (~25.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~169 ppi density)","TFT, 16M colors",,Nokia E63
,Removable Li-Ion 950 mAh battery (BL-5F),,VGA videocall camera,200MB,,,"5 MP, AF","2008, November. Released 2009, April","2.4 inches, 17.2 cm, (~37.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~240 ppi density)","TFT, 16M colors",,Nokia 6260 slide
,Removable Li-Po 1500 mAh battery (BP-4L),,,32GB 128MB RAM,"Symbian 9.4, Series 60 rel. 5",,"5 MP, AF","2008, November. Released 2009, June","3.5 inches, 33.8 cm, (~52.1% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~210 ppi density)","TFT resistive touchscreen, 16M colors","Accelerometer, proximity, compass",Nokia N97
,Removable Li-Ion 1000 mAh battery (BL-4U),,No,4GB,,,"3.15 MP, AF","2008, December. Released 2009, April","2.0 inches, 12.4 cm, (~24.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","OLED, 16M colors",Accelerometer,Nokia 8800 Gold Arte
,Removable Li-Ion 1320 mAh battery (BL-5J),,VGA,32GB 256MB RAM,Maemo 5,,"5 MP, AF","2009, August. Released 2009, November","3.5 inches, 34.9 cm, (~52.6% screen-to-body ratio)","800 x 480 pixels, 5:3 ratio (~267 ppi density)","TFT resistive touchscreen, 65K colors","Accelerometer, proximity",Nokia N900
,Removable Li-Ion 860 mAh battery (BL-4CT),,No,46MB,,,3.2 MP,"2009, September. Released 2009, December","2.2 inches, 15.0 cm, (~31.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,Nokia X3
,Removable Li-Ion 1200 mAh battery (BL-4D),,,8GB 128MB RAM,"Symbian 9.4, Series 60 rel. 5",,"5 MP, AF","2009, September. Released 2009, November","3.2 inches, 28.2 cm, (~47.6% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~229 ppi density)","TFT resistive touchscreen, 16M colors","Accelerometer, proximity, compass",Nokia N97 mini
,Removable Li-Ion 1320 mAh battery(BL-5J),,No,70MB,"Symbian 9.4, Series 60 rel. 5",,2 MP,"2009, December. Released 2010, March","3.2 inches, 28.2 cm, (~49.2% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~229 ppi density)","TFT resistive touchscreen, 16M colors","Accelerometer, proximity",Nokia 5235 Comes With Music
,Removable Li-Ion 1200 mAh battery (BL-6F),,VGA videocall camera,4GB 128MB RAM,"Symbian 9.3, S60 rel. 3.2",,"5 MP, AF","2009, October. Released 2009, December","2.8 inches, 24.3 cm, (~41.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT, 16M colors",Accelerometer,Nokia 6788
,Removable Li-Ion 800 mAh battery (BL-5CB),,,,,,No,"2009, November. Released 2010, March","1.36 inches, 5.6 cm, (~11.6% screen-to-body ratio)",96 x 68 pixels (~87 ppi density),Monochrome graphic,,Nokia 1280
,Removable Li-Ion 800 mAh battery (BL-5CB),,,,,,No,"2009, November. Released 2010, March","1.8 inches, 10.2 cm, (~21.2% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 1616
,Removable Li-Ion 800 mAh battery (BL-5CB),,,,,,No,"2009, November. Released 2010, June","1.8 inches, 10.2 cm, (~21.2% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 1800
,Removable Li-Ion 860 mAh battery (BL-4C),,No,32MB,,,VGA,"2009, November. Released 2010, February","1.8 inches, 10.2 cm, (~22.3% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 2220 slide
,Non-removable Li-Ion 1200 mAh battery (BL-4D),,VGA,16GB 256MB RAM,"Symbian^3, upgradable to Nokia Belle OS",,8 MP,"2010, September. Released 2011, February","4.0 inches, 44.1 cm, (~57.1% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~184 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Nokia E7
,Removable Li-Ion 1000 mAh battery,,No,40MB 128MB RAM,"Symbian 9.4, Series 60 rel. 5",,5 MP,"2010, October. Released 2010, December","3.2 inches, 28.2 cm, (~52.3% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~229 ppi density)","TFT resistive touchscreen, 16M colors",Accelerometer,Nokia C5-03
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,43MB 64MB RAM 128MB ROM,,,3.15 MP,"2010, November. Released 2011, March","2.0 inches, 12.4 cm, (~24.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT,  256K colors",,Nokia C2-01
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,55MB 64MB RAM 128MB ROM,,,VGA,"2010, November. Released 2011, January","2.4 inches, 17.8 cm, (~25.0% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT,  256K colors",,Nokia X2-01
,Removable Li-Ion 1320 mAh battery (BL-5J),,,,,,No,"2011, March. Released 2011, May","1.8 inches, 10.2 cm, (~19.2% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia X1-00
,Removable Li-Ion 1200 mAh battery (BL-5K),,VGA,8GB 256MB RAM,"Symbian^3, upgradable to Nokia Belle OS",,8 MP,"2011, March. Released 2011, April 6th","3.5 inches, 33.8 cm, (~50.7% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~210 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Nokia C7 Astound
,Removable Li-Po 1500 mAh battery (BP-4L),,VGA,8GB 256MB RAM,"Symbian Anna, upgradable to Nokia Belle OS",,8 MP,"2011, April. Released 2011, June","2.46 inches, 18.7 cm, (~27.5% screen-to-body ratio)","640 x 480 pixels, 4:3 ratio (~325 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Nokia E6
,Removable Li-Ion 1200 mAh battery (BL-5K),,No,"256MB RAM, 1GB ROM","Symbian Anna, upgradable to Nokia Belle OS",,8 MP,"2011, April. Released 2011, June","4.0 inches, 44.1 cm, (~58.7% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~184 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Nokia X7-00
,Removable Li-Ion 1320 mAh battery (BL-5J),,,,,,No,"2011, May. Released 2011, June","1.8 inches, 10.2 cm, (~19.2% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia X1-01
,Non-removable Li-Ion 1830 mAh battery (BP-6EW),,1.3 MP,16GB 512MB RAM,Microsoft Windows Phone 7.5 Mango,,"8 MP, AF","2012, January. Released 2012, April","4.3 inches, 52.6 cm, (~60.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Nokia Lumia 900 AT&T
,Non-removable Li-Ion 1830 mAh battery (BP-6EW),,1 MP,16GB 512MB RAM,Microsoft Windows Phone 7.5 Mango,,"8 MP, AF","2012, February","4.3 inches, 52.6 cm, (~60.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Nokia Lumia 900
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,10MB 32MB ROM 16MB RAM,,,2 MP,"2012, February. Released 2012, June","2.4 inches, 17.8 cm, (~31.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",TFT resistive touchscreen,,Nokia Asha 202
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,10MB 32MB ROM 16MB RAM,,,2 MP,"2012, February. Released 2012, May","2.4 inches, 17.8 cm, (~31.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",TFT resistive touchscreen,,Nokia Asha 203
,Removable Li-Ion 1320 mAh battery (BL-5J),,No,100MB 256MB ROM 128MB RAM,,,3.15 MP,"2012, February. Released 2012, March","2.4 inches, 17.8 cm, (~26.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Nokia Asha 302
,Removable Li-Ion 1300 mAh battery (BP-3L),,No,8GB 256MB RAM,Microsoft Windows Phone 7.5 Mango,,"5 MP, AF","2012, February","3.7 inches, 39.0 cm, (~52.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)","TFT capacitive touchscreen, 65K colors","Accelerometer, proximity, compass",Nokia Lumia 610
,Removable Li-Ion 1450 mAh battery (BV-5JW),,No,16GB 512MB RAM,Microsoft Windows Phone 7.5 Mango,,"8 MP, AF","2012, March. Released 2012, September","3.7 inches, 39.0 cm, (~54.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Nokia 800c
,Removable Li-Ion 1400 mAh battery (BV-4D),,VGA,16GB 512MB RAM,Nokia Belle OS,,"41 MP (38 MP effective), f/2.4, 1/1.2"", AF","2012, February. Released 2012, June","4.0 inches, 44.1 cm, (~59.1% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~184 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Nokia 808 PureView
,Removable Li-Ion 800 mAh battery (BL-5CB),,,,,,No,"2012, April. Released 2012, Q4","1.36 inches, 5.6 cm, (~11.6% screen-to-body ratio)",96 x 68 pixels (~87 ppi density),Monochrome graphic,,Nokia 103
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,256MB 64MB RAM,,,1.3 MP,"2013, July","2.4 inches, 17.8 cm, (~30.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Nokia 208
