basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Removable Li-Po 780 mAh battery,,,,,,No,"2002, Q3",,"128 x 128 pixels, 1:1 ratio","Grayscale graphic, 4 shades",,LG G5200
,Removable Li-Po 820 mAh battery,,,,,,No,"2002, Q4",,"128 x 160 pixels, 7 lines","STN, 256 colors",,LG W7000
,Removable Li-Po 820 mAh battery,,,,,,No,"2002, Q4",,"128 x 160 pixels, 10 lines","STN, 65K colors",,LG G7000
,Removable Li-Po 820 mAh battery,,,,,,No,"2002, Q4",,"128 x 160 pixels, 10 lines","STN, 65K colors",,LG W7020
,Removable Li-Po 820 mAh battery,,,,,,No,"2002, Q4",,"128 x 160 pixels, 10 lines","STN, 65K colors",,LG G7020
,Removable Li-Ion 810 mAh battery,,No,,,,CIF,"2003, Q1",,"176 x 220 pixels, 10 lines","TFD, 65K colors",,LG G8000
,Removable Li-Ion 850 mAh battery,,,,,,No,"2003, Q1",,"128 x 128 pixels, 8 lines, 1:1 ratio","STN, 65K colors",,LG G5300
,Removable Li-Ion 760 mAh battery,,,1.3MB,,,No,"2003, Q3",,"128 x 160 pixels, 7 lines","UFB, 65K colors",,LG G5310
,Removable Li-Ion 760 mAh battery,,,1.3MB,,,No,"2003, Q2",,"128 x 160 pixels, 7 lines","UFB, 65K colors",,LG G5400
,Removable Li-Ion 760 mAh battery,,,350 KB,,,No,"2003, Q4",,"128 x 160 pixels, 6 lines","UFB, 65K colors",,LG G5500
,Removable Li-Ion 850 mAh battery,,,,,,No,"2004, Q1",,"128 x 64 pixels, 2 lines, 18:9 ratio",Grayscale graphic,,LG G1500
,Removable Li-Ion 720 mAh battery,,,,,,No,"2003, Q3",,"128 x 160 pixels, 7 lines","UFB, 65K colors",,LG G7030
,Removable Li-Ion 760 mAh battery,,No,350 KB,,,VGA,"2003, Q4",,"128 x 160 pixels, 6 lines","STN, 65K colors",,LG G7050
,Removable Li-Ion 720 mAh battery,,No,1.3MB,,,VGA,"2003, Q2",,"128 x 160 pixels, 7 lines","UFB, 65K colors",,LG G7070
,Removable Li-Ion 780 mAh battery,,No,1.3MB,,,VGA,"2003, Q2",,"120 x 160 pixels, 7 lines, 4:3 ratio","STN, 65K colors",,LG G7100
,Removable Li-Po 1050 mAh battery,,No,64MB,,,VGA,"2003, Q3",,"176 x 220 pixels, 7 lines","TFD, 64K colors",,LG U8100
,Removable Li-Po 1200 mAh battery,,No,14MB,,,"VGA, 180 deg swivel","2004, Q2",,"176 x 220 pixels, 7 lines","TFT, 64K colors",,LG U8110
,Removable Li-Po 700 mAh battery,,No,32MB,,,"VGA, 180 deg swivel","2004, Q2",,"176 x 220 pixels, 7 lines","TFT, 64K colors",,LG U8120
,Removable Li-Ion 1000 mAh battery,,No,32MB,,,"VGA, 180 deg swivel","2004, Q3",,"176 x 220 pixels, 7 lines","TFT, 256K colors",,LG U8138
,Removable Li-Po 1200 mAh battery,,No,64MB,,,"VGA, 180 deg rotating lens","2003, Q3",,"176 x 220 pixels, 7 lines","TFT, 256K colors",,LG U8150
,Removable Li-Ion 780 mAh battery,,No,,,,VGA,"2004, Q1",,128 x 160 pixels,"UFB, 65K colors",,LG G7120
,Removable Li-Ion 850 mAh battery,,No,,,,VGA,"2004, Q1",,176 x 220 pixels,"TFT, 256K colors",,LG G7200
,Removable Li-Ion 1000 mAh battery,,No,2MB,,,VGA,"2005, Q1",,128 x 160 pixels,"STN, 65K colors",,LG C3300
,Removable Li-Ion 1000 mAh battery,,No,,,,VGA,"2005, Q1",,128 x 160 pixels,"STN, 65K colors",,LG C3310
,Removable Li-Ion battery,,No,,,,VGA,"2005, Q1",,128 x 160 pixels,"STN, 65K colors",,LG C3320
,Removable Li-Ion battery,,No,16MB,,,VGA,"2005, Q1",,128 x 160 pixels,"CSTN, 65K colors",,LG C3380
,Removable Li-Ion 1000 mAh battery,,No,16MB,,,VGA,"2005, Q1",,128 x 160 pixels,"CSTN, 65K colors",,LG C3400
,Removable Li-Ion 950 mAh battery,,No,6MB,,,VGA,"2005, Q2",,128 x 160 pixels,"TFT, 65K colors",,LG L341i
,Removable Li-Ion 1000 mAh battery,,No,3.5MB,,,VGA,"2005, Q2",,128 x 160 pixels,"STN, 65K colors",,LG L342i
,Removable Li-Ion battery,,,,,,No,"2005, Q3",,128 x 160 pixels,"CSTN, 65K colors",,LG F2250
,Removable Li-Ion 1000 mAh battery,,No,4.5MB,,,VGA,"2005, Q2",,128 x 160 pixels,"TFT, 65K colors",,LG F2410
,Removable Li-Ion 1000 mAh battery,,No,31MB,,,1.3 MP,"2005, Q3",,128 x 160 pixels,"TFT, 65K colors",,LG F3000
,Removable Li-Ion battery,,No,,,,VGA,"2005, Q1",,176 x 220 pixels,"TFT, 256K colors",,LG M4300
,Removable Li-Ion battery,,No,,,,VGA,"2005, Q2",,176 x 220 pixels,"TFT, 256K colors",,LG M4330
,Removable Li-Ion 1000 mAh battery,,No,8MB,,,1.3 MP,"2005, Q1",,176 x 220 pixels,"TFT, 256K colors",,LG M4410
,Removable Li-Ion 780 mAh battery,,,1.4MB,,,No,"2005, Q3","1.5 inches, 7.3 cm, (~15.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSN, 65K colors",,LG B2050
,Removable Li-Ion battery,,,,,,No,"2005, Q3","1.6 inches, 8.3 cm, (~19.9% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)","LCD, 65K colors",,LG B2070
,Removable Li-Ion 780 mAh battery,,No,,,,VGA,"2005, Q3","1.8 inches, 10.2 cm, (~21.2% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256K colors",,LG B2250
,Removable Li-Ion 800 mAh battery,,No,64MB,,,"2 MP, AF","2005, August",,176 x 220 pixels,"TFT, 256K colors",,LG P7200
,Removable Li-Ion 1050 mAh battery,,No,75MB,,,1.3 MP,"2005, October","2.0 inches, 31 x 39 mm, 12.6 cm, (~26.0% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG U880
,Removable Li-Ion battery,,No,,,,1.3 MP,"2005, October",,128 x 160 pixels,"OLED, 256K colors",,LG S5000
,Removable Li-Ion 1000 mAh battery,,No,64MB,,,1.3 MP,"2005, October",,128 x 160 pixels,"TFT, 256K colors",,LG S5100
,Removable Li-Ion 800 mAh battery,,No,64MB,,,1.3 MP,"2005, October","1.8 inches, 10.2 cm, (~24.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256K colors",,LG S5200
,Removable Li-Ion battery,,No,64MB,,,1.3 MP,"2006, February","1.8 inches, 28 x 35 mm, 10.2 cm, (~24.1% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),"TFT, 256K colors",,LG S5300
,Removable Li-Ion 720 mAh battery,,,1MB,,,No,"2005, November",,"128 x 128 pixels, 1:1 ratio","CSTN, 65K colors",,LG C1150
,Removable Li-Ion 720 mAh battery,,No,60MB,,,VGA,"2005, December","1.5 inches, 7.3 cm, (~15.6% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,LG C2500
,Removable Li-Ion 800 mAh battery,,No,128MB,,,1.3 MP,"2006, January","1.3 inches, 5.3 cm, (~14.8% screen-to-body ratio)",128 x 160 pixels (~158 ppi density),"TFT, 256K colors",,LG M6100
,Removable Li-Ion 1440 mAh battery,,VGA videocall camera,20MB,,,1.3 MP,"2006, February","2.2 inches, 15.6 cm, (~31.5% screen-to-body ratio)","220 x 220 pixels, 1:1 ratio (~141 ppi density)","TFT, 256K colors",,LG U8550
,Removable Li-Ion battery,,No,68MB,,,1.3 MP,"2006, February","2.2 inches, 35 x 44 mm, 15.2 cm, (~31.5% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 256K colors",,LG U890
,Removable Li-Ion battery,,No,,,,VGA,"2006, December","1.6 inches, 8.3 cm, (~17.4% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)","LCD, 65K colors",,LG C2600
,Removable Li-Ion battery,,,,,,No,"2006, September","1.5 inches, 7.3 cm, (~16.0% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,LG KG110
,Removable Li-Po 800 mAh battery,,No,60MB,,,"2 MP, AF","2006, October","2.0 inches, 30 x 40 mm, 12.4 cm, (~28.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG KE800
,Removable Li-Ion battery,,No,14MB,,,1.3 MP,"2006, November","1.8 inches, 10.2 cm, (~25.5% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),"TFT, 256K colors",,LG KE260
,Removable Li-Po 950 mAh battery,,CIF videocall camera,10MB,,,1.3 MP,"2007, February","1.7 inches, 9.1 cm, (~17.6% screen-to-body ratio)",176 x 220 pixels (~166 ppi density),"TFT, 256K colors",,LG KU250
,Removable Li-Ion 900 mAh battery,,No,,,,VGA,"2007, September","1.56 inches, 7.9 cm, (~18.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~116 ppi density)","TFT, 65K colors",,LG CE110
,Removable Li-Ion 1000 mAh battery,,No,55MB,,,1.3 MP,"2007, October","2.0 inches, 12.6 cm, (~26.5% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 65K colors",,LG CU515
,Removable Li-Po 1110 mAh battery,,No,,,,1.3 MP,"2007, January",,176 x 220 pixels,"TFT, 65K colors",,LG CU500V
,Removable Li-Po 980 mAh battery,,No,,,,1.3 MP,"2007, August","2.0 inches, 12.6 cm, (~24.9% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 65K colors",,LG Trax CU575
,Removable Li-Ion 800 mAh battery,,No,10MB,,,1.3 MP,"2007, February",,176 x 220 pixels,"TFT, 256K colors",,LG KU311
,Removable Li-Ion battery,,Yes,70MB,"Symbian OS 9.2, S60 3rd edition",,"2 MP, AF","2007, February","2.4 inches, 17.8 cm, (~34.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,LG KS10
,Removable Li-Ion 950 mAh battery,,VGA videocall camera,50MB,,,1.3 MP,"2007, February","2.4 inches, 17.8 cm, (~33.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,LG KU950
,Removable Li-Ion 900 mAh battery,,No,50MB,,,"2 MP, AF","2007, October","2.2 inches, 15.0 cm, (~29.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG CU720 Shine
,Removable Li-Ion 800 mAh battery,,No,70MB,,,"2 MP, AF","2007, February","1.77 inches, 9.9 cm, (~20.4% screen-to-body ratio)",176 x 220 pixels (~159 ppi density),"TFT, 256K colors",,LG KE770 Shine
,Removable Li-Ion 800 mAh battery,,VGA videocall camera,512MB,,,"2 MP, AF","2007, February","2.2 inches, 15.0 cm, (~29.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG KU970 Shine
,Removable Li-Ion 750 mAh battery,,No,50MB,,,"2 MP, AF","2007, January","2.2 inches, 15.0 cm, (~29.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG KE970 Shine
,Removable Li-Ion 800 mAh battery,,No,8MB,,,"2 MP, AF","2007, January","3.0 inches, 25.6 cm, (~48.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT capacitive touchscreen, 256K colors",,LG KE850 Prada
,Removable Li-Ion 860 mAh battery,,VGA videocall camera,45MB,,,2 MP,"2007, April. Released 2007, December","2.0 inches, 12.4 cm, (~24.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG KU580
,Removable Li-Ion battery,,,,,,No,"2007, September","1.5 inches, 7.3 cm, (~16.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN,  65K colors",,LG MG160
,Removable Li-Ion 750 mAh battery,,,,,,No,"2007, June","1.5 inches, 7.3 cm, (~16.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN,  65K colors",,LG KG275
,Removable Li-Ion 800 mAh battery,,No,8MB,,,VGA,"2007, June. Released 2007","1.86 inches, 10.9 cm, (~24.9% screen-to-body ratio)",128 x 160 pixels (~110 ppi density),"TFT, 256K colors",,LG KG280
,Removable Li-Ion 800 mAh battery,,No,60MB,,,2 MP,"2007, July","2.0 inches, 12.6 cm, (~27.6% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG KE500
,Removable Li-Ion 800 mAh battery,,No,56MB,,,2 MP,"2007, October. Released 2007, November","2.0 inches, 12.6 cm, (~27.0% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG KE590
,Removable Li-Ion 1000 mAh battery,,No,100MB,,,"5 MP, AF","2008, March. Released 2008, April","3.0 inches, 25.6 cm, (~45.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",,LG KE990 Viewty
,Removable Li-Ion 1000 mAh battery,,VGA videocall camera,100MB,,,"5 MP, AF","2007, August. Released 2007, October","3.0 inches, 25.6 cm, (~45.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",,LG KU990 Viewty
,Removable Li-Ion 1050 mAh battery,,VGA videocall camera,128MB,Microsoft Windows Mobile 6.0 Professional,,"2 MP, AF","2007, September. Released 2008, January","2.8 inches, 24.3 cm, (~41.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors (65K effective)",,LG KS20
,Removable Li-Ion 830 mAh battery,,,1MB,,,No,2007,"1.7 inches, 9.1 cm, (~20.3% screen-to-body ratio)",128 x 160 pixels (~121 ppi density),"TFT, 256K colors",,LG KG288
,Removable Li-Ion 820 mAh battery,,No,5MB,,,1.3 MP,"2007, September. Released 2008, February","1.77 inches, 9.9 cm, (~23.3% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"TFT, 256K colors",,LG KG290
,Removable Li-Ion 1000 mAh battery,,VGA videocall camera,45MB,,,2 MP,"2007, Q3","2.2 inches, 15.0 cm, (~27.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG U960
,Removable Li-Ion 860 mAh battery,,No,60MB,,,1.3 MP,"2008, March. Released 2008, June","2.0 inches, 12.6 cm, (~29.0% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG U370
,Removable Li-Ion 800 mAh battery,,No,20MB,,,2 MP,"2008, May. Released 2009, Q1","2.0 inches, 12.6 cm, (~28.5% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG KF240
,Removable Li-Po 800 mAh battery,,No,20MB,,,2 MP,2008. Released 2008,"2.0 inches, 12.6 cm, (~28.5% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG KF245
,Removable Li-Ion 800 mAh battery,,No,30MB,,,3.15 MP,"2008, August. Released 2008, November","2.2 inches, 15.0 cm, (~29.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG KF350
,Removable Li-Ion battery,,Videocall camera,50MB,,,2 MP,"2008, July. Released 2009, Q1","2.0 inches, 12.6 cm, (~26.5% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG KF390
,Removable Li-Ion battery,,No,,Android 2.3 (Gingerbread),,"5 MP, AF",Not officially announced yet,"3.2 inches, 30.5 cm, (~45.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",LG Univa E510
,Removable Li-Ion 800 mAh battery,,No,64MB,,,2 MP,"2008, July. Released 2008, July","2.4 inches, 17.8 cm, (~34.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,LG KS360
,Removable Li-Ion 800 mAh battery,,No,15MB,,,2 MP,"2009, March. Released 2009, March","2.4 inches, 17.8 cm, (~34.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,LG GT365 Neon
,Removable Li-Ion 900 mAh battery,,No,4MB,,,VGA,"2008, December. Released 2009","1.77 inches, 9.9 cm, (~20.6% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"TFT, 256K colors",,LG KP170
,Removable Li-Ion 1350 mAh battery,,No,60MB,,,VGA,"2008, August. Released 2008","1.77 inches, 9.9 cm, (~20.4% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"TFT, 256K colors",,LG KP199
,Removable Li-Ion battery,,No,5MB,,,1.3 MP,"2008, September. Released 2009, Q1","1.77 inches, 9.9 cm, (~21.9% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"TFT, 256K colors",,LG KP260
,Removable Li-Ion 900 mAh battery,,No,5MB,,,1.3 MP,"2008, July. Released 2008","1.77 inches, 9.9 cm, (~22.3% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"TFT, 256K colors",,LG KP265
,Removable Li-Ion 800 mAh battery,,,,,,No,"2008, November. Released 2009","1.5 inches, 7.3 cm, (~17.6% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","TFT, 65K colors",,LG CP150
,Removable Li-Ion 900 mAh battery,,VGA videocall camera,45MB,,,2 MP,"2009, February. Released 2009","2.0 inches, 12.6 cm, (~28.5% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG KF311
,Removable Li-Ion 900 mAh battery,,No,32MB,,,1.3 MP,"2008, December. Released 2008","2.0 inches, 12.6 cm, (~26.8% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG KP270
,Removable Li-Ion 900 mAh battery,,No,128MB,,,1.3 MP,"2008, August. Released 2008","2.2 inches, 15.0 cm, (~27.5% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG CB630 Invision
,Removable Li-Ion 1000 mAh battery,,VGA videocall camera,100MB,,,"8 MP, AF","2008, August. Released 2008, November","3.0 inches, 25.6 cm, (~42.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG KC910 Renoir
,Removable Li-Ion 1000 mAh battery,,Videocall camera,100MB,,,"3.15 MP, AF","2008, September. Released 2008, December","3.0 inches, 25.6 cm, (~43.9% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",,LG KB770
,Removable Li-Ion 900 mAh battery,,No,48MB,,,3.15 MP,"2009, June. Released 2009, June","3.0 inches, 25.6 cm, (~43.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG KP502 Cookie
,Removable Li-Ion 900 mAh battery,,No,48MB,,,3.15 MP,"2009, January. Released 2009, February","3.0 inches, 25.6 cm, (~43.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG KP501 Cookie
,Removable Li-Ion 900 mAh battery,,No,48MB,,,3.15 MP,"2008, September. Released 2008, December","3.0 inches, 25.6 cm, (~43.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG KP500 Cookie
,Removable Li-Ion 900 mAh battery,,No,140MB,,,"8 MP, AF","2008, October. Released 2008, November","2.4 inches, 17.8 cm, (~32.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",Accelerometer,LG KC780
,Removable Li-Ion 950 mAh battery,,Videocall camera,60MB,,,"5 MP, AF","2008, October. Released 2008, December","3.0 inches, 25.6 cm, (~45.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT capacitive touchscreen, 256K colors",Accelerometer,LG KF900 Prada
,Removable Li-Ion 950 mAh battery,,Videocall camera,100MB,,,3.15 MP,"2008, October. Released 2009, March","2.0 inches, 12.4 cm, (~24.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG KS500
,Removable Li-Ion 800 mAh battery,,No,,,,VGA,"2008, September. Released 2008","1.5 inches, 7.3 cm, (~17.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","TFT, 65K colors",,LG KP152
,Removable Li-Ion 1030 mAh battery,,No,"128MB RAM, 256MB ROM",Microsoft Windows Mobile 6.1 Professional,,3.15 MP,"2008, November. Released 2009, Q2","3.0 inches, 25.6 cm, (~42.8% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors (65K effective)",,LG CT810 Incite
,Removable Li-Ion battery,,No,2GB,Proprietary OS,,VGA,"2009, January. Released 2009, August","1.43 inches, 6.4 cm, (~33.7% screen-to-body ratio)",128 x 160 pixels (~143 ppi density),"TFT capacitive touchscreen, 256K colors",,LG GD910
,Removable Li-Ion 950 mAh battery,,,1MB,,,No,"2009, January. Released 2009, March","1.5 inches, 7.3 cm, (~15.8% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,LG GB106
,Removable Li-Ion 950 mAh battery,,No,1MB,,,VGA,"2009, January. Released 2009","1.5 inches, 7.3 cm, (~15.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,LG GB110
,Removable Li-Ion 1000 mAh battery,,Yes,1.1GB,,,"5 MP, AF","2009, August. Released 2009, September","4.01 inches, 37.7 cm, (~57.8% screen-to-body ratio)","345 x 800 pixels, 21:9 ratio (~217 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",LG BL40 New Chocolate
,Removable Li-Ion 1500 mAh battery,,Videocall camera,200MB,Microsoft Windows Mobile 6.5 Professional,,"5 MP, AF","2009, September. Released 2009, October","3.0 inches, 25.6 cm, (~43.6% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",,LG GM750
,Removable Li-Po 1500 mAh battery,,No,150MB,"Android 1.5, upgradable to 2.2 (Froyo)",,"5 MP, AF","2009, September. Released 2009, November","3.0 inches, 26.8 cm, (~45.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~192 ppi density)","TFT resistive touchscreen, 256K colors (65K effective)","Accelerometer, compass",LG GW620
,Removable Li-Ion 900 mAh battery,,No,10MB,,,1.3 MP,"2009, February. Released 2009, February","2.0 inches, 12.4 cm, (~25.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 65K colors",,LG CF360
,Removable Li-Ion 900 mAh battery,,No,60MB,,,"5 MP, AF","2009, September. Released 2009, October","2.4 inches, 17.8 cm, (~32.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,LG BL20 New Chocolate
,Removable Li-Ion 900 mAh battery (LGIP-550N),,No,42MB,,,3.15 MP,"2009, September. Released 2009, October","3.0 inches, 25.6 cm, (~52.9% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG GD510 Pop
,Removable Li-Ion 900 mAh battery,,Yes,128MB,,,3.15 MP,"2009, October. Released 2010, February","2.4 inches, 17.8 cm, (~33.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,LG GD310 
,Removable Li-Ion 950 mAh battery,,No,40MB,,,3.15 MP,"2009, November. Released 2010, January","3.0 inches, 25.6 cm, (~45.3% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT touchscreen, 256K colors",Accelerometer,LG KM555E
,Removable Li-Ion 1000 mAh battery,,No,1GB,,,3.15 MP,2009. Released 2009,"3.0 inches, 25.6 cm, (~42.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT touchscreen, 256K colors",,LG 8575 Samba
,Removable Li-Ion 900 mAh battery,,VGA videocall camera,20MB,,,1.3 MP,"2009, October. Released 2010, September","2.0 inches, 12.6 cm, (~28.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG GU285
,Removable Li-Ion 950 mAh battery,,,2MB,,,No,"2009, November. Released 2009, November","1.5 inches, 7.3 cm, (~15.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","TFT, 65K colors",,LG GB160
,Removable Li-Ion 900 mAh battery,,No,6MB,,,1.3 MP,"2009, October. Released 2010, June","2.2 inches, 15.2 cm, (~29.4% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 256K colors",,LG GU230 Dimsun
,Removable Li-Ion 900 mAh battery,,No,,,,2 MP,"2009, November. Released 2009, December","2.2 inches, 15.0 cm, (~27.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG GD710 Shine II
,Removable Li-Po 1500 mAh battery,,No,"512Mb ROM, 256Mb RAM",Microsoft Windows Mobile 6.5 Professional,,"5 MP, AF","2009, December. Released 2009, December","3.2 inches, 29.1 cm, (~45.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~292 ppi density)","TFT resistive touchscreen, 16M colors (65K effective)","Fingerprint (front-mounted), accelerometer",LG GW820 eXpo
,Removable Li-Ion 950 mAh battery,,No,4MB,,,VGA,2010. Released 2010,"2.0 inches, 12.6 cm, (~24.3% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),"TFT, 256K colors",,LG GS190
,Removable Li-Ion 1100 mAh battery,,No,,,,1.3 MP,"2009, December. Released 2010, January","2.0 inches, 12.6 cm, (~24.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG GS200
,Removable Li-Ion 800 mAh battery,,VGA,60MB,,,3.15 MP,"2010, January. Released 2010, January","2.8 inches, 22.3 cm, (~40.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~167 ppi density)","TFT, 256K colors",Accelerometer,LG GD580 Lollipop
,Removable Li-Ion 1500 mAh battery,,Videocall camera,,Microsoft Windows Mobile 6.5 Professional,,"5 MP, AF","2010, January. Released 2010, March","3.0 inches, 25.6 cm, (~43.7% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG KU2100
,Removable Li-Ion 950 mAh battery,,No,56MB,,,2 MP,"2010, February. Released 2010, August","3.0 inches, 25.6 cm, (~45.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",,LG Town GT350
,Removable Li-Po 950 mAh battery,,No,40MB,,,2 MP,"2010, February. Released 2010, August","3.0 inches, 25.6 cm, (~45.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",,LG Wink Plus GT350i
